link,pdf_links
https://www.bnm.gov.my/-/pelancaran-pertandingan-mencipta-logo-pembiayaan-mikro-di-seluruh-negara,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-april-2007,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-mac-2007,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2007-1,['documents/20124/482711/i_bm+%281%29.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-74,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-april-2007,[]
https://www.bnm.gov.my/-/suruhanjaya-sekuriti-dan-bank-negara-malaysia-mengingatkan-orang-ramai-agar-berhati-hati-terhadap-skim-pelaburan-internet-menasihati-orang-ramai-agar-melabur-dengan-pihak-yang-berlesen-sahaja,[]
https://www.bnm.gov.my/-/rangka-kerja-modal-semakan-bagi-institusi-perbankan-dan-penanggung-insurans,[]
https://www.bnm.gov.my/-/dialog-antara-institusi-pengajian-tinggi-dengan-wakil-wakil-industri-kewangan-dan-pasaran-modal,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-mac-2007,[]
https://www.bnm.gov.my/-/pelantikan-dytm-raja-nazrin-shah-sebagai-duta-kewangan-mifc,[]
https://www.bnm.gov.my/-/bank-of-america-malaysia-berhad-3,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2007,['documents/20124/92570/i_bm-feb2007.pdf']
https://www.bnm.gov.my/-/nota-maklumat-bersama-mengenai-terbitan-bon-dan-sukuk-dalam-denominasi-mata-wang-asing,['documents/20124/92570/notes_sc_bnm.pdf']
https://www.bnm.gov.my/-/bank-negara-malaysia-menandatangani-memorandum-persefahaman-dengan-pihak-berkuasa-pengawalseliaan-pusat-kewangan-qatar-dan-pihak-berkuasa-perkhidmatan-kewangan-dubai,[]
https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-sambutan-ulang-tahun-ke-200-polis-diraja-malaysia,[]
https://www.bnm.gov.my/-/perlanjutan-tarikh-akhir-bagi-mengemukakan-permohonan-di-bawah-kemudahan-jaminan-bantuan-istimewa-bagi-peniaga-peniaga-yang-terjejas-akibat-banjir,[]
https://www.bnm.gov.my/-/laporan-kestabilan-kewangan-dan-sistem-pembayaran-2006-1,['documents/20124/92570/fs2006.bm.pdf']
https://www.bnm.gov.my/-/laporan-tahunan-bank-negara-malaysia-2006,['documents/20124/92570/ar2006.bm.pdf']
https://www.bnm.gov.my/-/liberalisasi-dasar-pentadbiran-pertukaran-asing-3,[]
https://www.bnm.gov.my/-/bank-of-america-malaysia-berhad-4,[]
https://www.bnm.gov.my/-/bank-of-america-malaysia-berhad-2,[]
https://www.bnm.gov.my/-/bank-of-america-malaysia-berhad-5,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2007,['documents/20124/92570/i_bm-jan2007.pdf']
https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-keempat-2006,['documents/20124/92570/Q4_bm.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-7,[]
https://www.bnm.gov.my/-/bank-of-america-malaysia-berhad-1,[]
https://www.bnm.gov.my/-/ciri-ciri-yang-lebih-baik-kemudahan-istimewa-jaminan-bantuan-bagi-peniaga-peniaga-yang-terjejas-akibat-banjir,[]
https://www.bnm.gov.my/-/bank-of-america-malaysia-berhad-6,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-disember-2006,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-disember-2006,['documents/20124/92570/i_bm-dec2006.pdf']
https://www.bnm.gov.my/-/monetary-policy-statement-85,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-tuan-rumah-forum-kewangan-islam-global,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-januari-2007,[]
https://www.bnm.gov.my/-/keputusan-penting-mesyuarat-majlis-pembangunan-pks-kebangsaan-keenam-inisiatif-utama-bagi-menyokong-pembangunan-pks,[]
https://www.bnm.gov.my/-/gabenor-dilantik-pengerusi-majlis-ifsb,[]
https://www.bnm.gov.my/-/bnm-tubuhkan-skim-kemudahan-jaminan-bantuan-istimewa-kjbi-,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-disember-2006,[]
https://www.bnm.gov.my/-/ketulenan-wang-polimer-rm5-yang-dikatakan-palsu,[]
https://www.bnm.gov.my/-/liberalisasi-dasar-pelaburan-dalam-saham-dan-kepentingan-saham,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-november-2008,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-november-2008,['documents/20124/92855/i_bm-nov2008.pdf']
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-disember-2008,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-28-november-2008,[]
https://www.bnm.gov.my/-/ttt,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2008,['documents/20124/92855/i_bm-okt2008.pdf']
https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-ketiga-2008,['documents/20124/92855/Q3_bm.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-10,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-november-2008,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-oktober-2008,[]
https://www.bnm.gov.my/-/dialog-dengan-penanggung-insurans-dan-pengendali-takaful,[]
https://www.bnm.gov.my/-/penubuhan-tabung-perusahaan-mikro-berjumlah-rm200-juta,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-september-2008,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-september-2008,['documents/20124/92855/i_bm-sep2008.pdf']
https://www.bnm.gov.my/-/statement-by-emeap-monetary-and-financial-stability-committee,[]
https://www.bnm.gov.my/-/dialog-bersama-institusi-perbankan,[]
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-9,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-oktober-2008,[]
https://www.bnm.gov.my/-/malaysia-mengambil-langkah-langkah-awal-pencegahan,[]
https://www.bnm.gov.my/-/sistem-kewangan-malaysia-dapat-menghadapi-kemelut-kewangan-global-semasa,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-membuat-serbuan-terhadap-empat-buah-syarikat-yang-disyaki-terlibat-dalam-kegiatan-pengambilan-deposit-secara-haram-dan-pengubahan-wang-haram,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-september-2008,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-ogos-2008,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2008,['documents/20124/92855/i_bm-ogos2008.pdf']
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-september-2008,[]
https://www.bnm.gov.my/-/kenyataan-gabenor-mengenai-rejim-kadar-pertukaran-mata-wang,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-29-ogos-2008,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-julai-2008,[]
https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-kedua-2008,['documents/20124/92855/Q2_en.pdf']
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2008,['documents/20124/457068/i_en.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-8,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-ogos-2008,[]
https://www.bnm.gov.my/-/jabatan-perangkaan-malaysia-dosm-menandatangani-memorandum-persefahaman-mou-dengan-bank-negara-malaysia-mengenai-pengaturan-perkongsian-data,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-membuat-serbuan-terhadap-enam-buah-syarikat-yang-disyaki-menjalankan-urus-niaga-mata-wang-asing-secara-haram,[]
https://www.bnm.gov.my/-/launch-of-the-malaysia-international-islamic-financial-centre-mifc-global-communications-campaign,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-julai-2008,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-jun-2008,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2008,['documents/20124/457072/i_bm.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-7,[]
https://www.bnm.gov.my/-/laporan-tahunan-pks-2007,[]
https://www.bnm.gov.my/-/membantu-pks-mengurangkan-kesan-kenaikan-kos,[]
https://www.bnm.gov.my/-/penyerahan-fungsi-sekretariat-majlis-pembangunan-pks-kebangsaan-kepada-smidec,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-julai-2008,[]
https://www.bnm.gov.my/-/pengurangan-fi-urus-niaga-bagi-pembayaran-secara-elektronik,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-jun-2008,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mei-2008,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mei-2008,['documents/20124/457076/i_en.pdf']
https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-ulang-tahun-ke-100-penubuhan-st.john-ambulans-malaysia-sjam-,[]
https://www.bnm.gov.my/-/peletakan-jawatan-lembaga-pengarah-khazanah-nasional-berhad,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-jun-2008,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-mei-2008,[]
https://www.bnm.gov.my/-/membangunkan-dan-memperkasakan-prestasi-dan-sumbangan-pks-kepada-ekonomi,[]
https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-sambutan-ulang-tahun-ke-50-tentera-udara-diraja-malaysia-tudm-,['documents/20124/92855/rmaf_50th_anniversary_att1.pdf']
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-april-2008,[]
https://www.bnm.gov.my/-/liberalisasi-peraturan-pentadbiran-pertukaran-asing,[]
https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-pertama-2008,['documents/20124/92855/Q1_bm.pdf']
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-april-2008,['documents/20124/92855/i_bm-apr2008.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-6,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-mei-2008,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-april-2008,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mac-2008,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2008,['documents/20124/457084/i_bm.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-83,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-april-2008,[]
https://www.bnm.gov.my/-/keputusan-majlis-penasihat-syariah-bank-negara-malaysia-mengenai-mekanisme-penggenapan,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-menyiasat-pan-phoenix-dina-sdn-bhd-dan-syarikat-berkaitannya,[]
https://www.bnm.gov.my/-/pengenalan-sistem-pemangkasan-dan-penukaran-cek-2,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-mac-2008,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-menyiasat-mercantile-point-sdn-bhd-dan-sunshine-empire-sdn-bhd-serta-syarikat-berkaitannya,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-februari-2008,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2008,['documents/20124/92855/i_bm-feb2008.pdf']
https://www.bnm.gov.my/-/penubuhan-akademi-penyelidikan-syariah-antarabangsa-dalam-kewangan-islam,[]
https://www.bnm.gov.my/-/laporan-tahunan-bank-negara-malaysia-2007,['documents/20124/92855/ar2007.bm.pdf']
https://www.bnm.gov.my/-/laporan-kestabilan-kewangan-dan-sistem-pembayaran-2007,['documents/20124/92855/fs2007.bm.pdf']
https://www.bnm.gov.my/-/43rd-seacen-governors-conference-and-27th-meeting-of-the-seacen-board-of-governors-21-22-march-2008-jakarta-indonesia,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-mac-2008,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-29-februari-2008,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-januari-2008,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2008,['documents/20124/457093/i_bm.pdf']
https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-keempat-2007,['documents/20124/92855/Q4_bm.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-5,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-februari-2008-1,[]
https://www.bnm.gov.my/-/terbitan-bon-simpanan-merdeka-2008,[]
https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-january-2008,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-disember-2007,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-disember-2007,['documents/20124/92855/i_bm-dec2007.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-4,[]
https://www.bnm.gov.my/-/kejayaan-pengenalan-program-meningkatkan-tenaga-mahir-dalam-sektor-kewangan,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-januari-2008,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-disember-2007,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-november-2009,[]
https://www.bnm.gov.my/-/lebih-9-000-pks-mendapat-manfaat-daripada-skim-bantuan-jaminan-pks-sebanyak-rm2-bilion,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-november-2009,['documents/20124/66551/i_bm-nov2009.pdf']
https://www.bnm.gov.my/-/pelaksanaan-multilateralisasi-inisiatif-chiang-mai,[]
https://www.bnm.gov.my/-/keperluan-pengisytiharan-mata-wang-yang-baharu-di-kesemua-pintu-masuk-dan-keluar-malaysia,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-disember-2009,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-bertindak-memastikan-pengurup-wang-menjalankan-perniagaan-dengan-penuh-tanggungjawab,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-november-2009,[]
https://www.bnm.gov.my/-/policymakers-concur-on-need-to-harness-technological-advancements-to-widen-access-to-financial-services,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-oktober-2009,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2009,['documents/20124/66551/i_bm-oct2009.pdf']
https://www.bnm.gov.my/-/akta-bank-negara-malaysia-2009-mula-berkuat-kuasa-hari-ini,[]
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-17,[]
https://www.bnm.gov.my/-/persidangan-industri-kewangan-2009,[]
https://www.bnm.gov.my/-/issuance-of-a-commercial-bank-licence-to-people-s-republic-of-china,[]
https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-ketiga-2009,['documents/20124/780045/Q3_bm.pdf']
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-november-2009,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-melantik-puan-norzila-abdul-aziz-sebagai-penolong-gabenor,[]
https://www.bnm.gov.my/-/mou-antara-bank-negara-malaysia-dengan-china-banking-regulatory-commission,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-oktober-2009,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-september-2009,['documents/20124/66551/i_bm-sep2009.pdf']
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-september-2009,[]
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-16,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-membatalkan-20-lagi-lesen-pengurup-wang,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-oktober-2009,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-mengumumkan-pembukaan-pusat-perkhidmatan-pelanggan-bnmlink-di-seluruh-negara,[]
https://www.bnm.gov.my/-/key-policymakers-from-europe-and-asia-meet-to-discuss-asia-s-strategies-and-potential-for-growth-amidst-a-challenging-global-environment-1,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-september-2009,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2009,['documents/20124/66551/i_bm-aug2009.pdf']
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-ogos-2009,[]
https://www.bnm.gov.my/-/hong-kong-monetary-authority-dan-bank-negara-malaysia-menandatangani-mou-untuk-memajukan-kewangan-islam,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-september-2009,[]
https://www.bnm.gov.my/-/penceramah-antarabangsa-berkumpul-untuk-berbincang-mengenai-cabaran-perundangan-dalam-perbankan-pusat-di-sekolah-undang-undang-kewangan-dan-perbankan-2009,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-28-ogos-2009,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-julai-2009,[]
https://www.bnm.gov.my/-/penerbitan-parameter-syariah-rujukan-1-parameter-murabahah-untuk-menggalakkan-keselarasan-amalan,[]
https://www.bnm.gov.my/-/penubuhan-institut-kewangan-asia-untuk-mempertingkatkan-pembangunan-modal-insan-sektor-kewangan,[]
https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-kedua-2009,['documents/20124/780042/Q2_bm.pdf']
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2009,['documents/20124/416941/i_bm.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-89,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-and-seacen-organises-banking-and-financial-law-school-2009,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-ogos-2009,[]
https://www.bnm.gov.my/-/terbitan-sulung-bon-dolar-emas-dan-sukuk-dolar-emas-oleh-petronas,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-julai-2009,[]
https://www.bnm.gov.my/-/monetary-and-financial-developments-in-june-2009,['documents/20124/66551/i_bm-jun2009.pdf']
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-jun-2009,[]
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-15,[]
https://www.bnm.gov.my/-/permulaan-operasi-jawatankuasa-penyusunan-semula-hutang-korporat,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-siasat-asia-ceramic-marketing-sdn-bhd-dan-syarikat-syarikat-yang-berkaitan-dengannya,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-july-2009,[]
https://www.bnm.gov.my/-/kumpulan-kerja-tiga-pihak-berkenaan-dengan-strategi-pemansuhan-jaminan-deposit-penuh,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-siasat-genneva-sdn-bhd-dan-etika-emas-estet-sdn-bhd,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-mengeluarkan-wang-kertas-rm50-reka-bentuk-baharu,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-june-2009,[]
https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-sambutan-ulang-tahun-ke-50-penubuhan-parlimen-malaysia,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mei-2009,[]
https://www.bnm.gov.my/-/pelaksanaan-sistem-pemangkasan-dan-penukaran-cek-di-seluruh-negara,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mei-2009,['documents/20124/66551/i_bm-may2009.pdf']
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-june-2009,[]
https://www.bnm.gov.my/-/rebat-premium-bagi-pembelian-perlindungan-insurans-secara-terus-daripada-syarikat-insurans,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-dan-suruhanjaya-sekuriti-malaysia-menyiasat-bestino-group-berhad-dan-syarikat-berkaitannya,[]
https://www.bnm.gov.my/-/sc-orders-bestino-group-to-stop-issuing-securities,[]
https://www.bnm.gov.my/-/reserve-29052009,[]
https://www.bnm.gov.my/-/bilateral-meeting-between-bank-of-thailand-and-bank-negara-malaysia,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-april-2009,[]
https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-pertama-2009,['documents/20124/780039/Q1_bm.pdf']
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-april-2009,['documents/20124/417103/i_bm.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-14,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-dan-suruhanjaya-syarikat-malaysia-membuat-serbuan-terhadap-empat-buah-syarikat-yang-disyaki-melakukan-kesalahan-di-bawah-akta-bank-dan-institusi-institusi-kewangan-1989-dan-akta-syarikat-1965,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-mei-2009,[]
https://www.bnm.gov.my/-/pengambilalihan-kawalan-daripada-tahan-insurance-malaysia-berhad,[]
https://www.bnm.gov.my/-/establishment-of-danajamin-nasional-berhad-a-financial-guarantee-insurer,[]
https://www.bnm.gov.my/-/danajamin-ditubuhkan-untuk-menyokong-syarikat-memperoleh-dana-dalam-pasaran-bon,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-april-2009,[]
https://www.bnm.gov.my/-/pengawal-selia-pengubal-dasar-dan-pakar-kewangan-berbincang-mengenai-strategi-untuk-meningkatkan-akses-kepada-perkhidmatan-kewangan-di-asia,[]
https://www.bnm.gov.my/-/sistem-kewangan-malaysia-tiada-kaitan-dengan-pembiayaan-keganasan,[]
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-mac-2009,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2009,['documents/20124/417165/i_bm.pdf']
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-13,[]
https://www.bnm.gov.my/-/pengeluaran-lesen-baharu-perbankan-islam-dan-takaful-keluarga,"['documents/20124/66551/Application_Form_Islamic_Banking_Licence.pdf', 'documents/20124/66551/Application_Form_Takaful_Licence.pdf']"
https://www.bnm.gov.my/-/pengeluaran-lesen-perbankan-perdagangan-baharu,['documents/20124/66551/Application_Form_Commercial_Bank_Licence.pdf']
https://www.bnm.gov.my/-/liberalisasi-sektor-kewangan,[]
https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-sambutan-ulang-tahun-ke-75-penubuhan-tentera-laut-diraja-malaysia,[]
https://www.bnm.gov.my/-/sukuk-simpanan-rakyat-2009-telah-dilanggan-sepenuhnya,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-april-2009,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-membatalkan-19-lesen-pengurup-wang,[]
https://www.bnm.gov.my/-/penambahan-jumlah-terbitan-sukuk-simpanan-rakyat-01/2009,[]
https://www.bnm.gov.my/-/issuance-of-commemorative-coins-in-conjunction-with-the-international-year-of-astronomy-2009,[]
https://www.bnm.gov.my/-/oecd-confirms-malaysia-as-committed-to-international-tax-standard,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-mac-2009,[]
https://www.bnm.gov.my/-/terbitan-sukuk-simpanan-rakyat-01/2009,['documents/20124/66551/SSR2009_Application_Forms.pdf']
https://www.bnm.gov.my/-/berhati-hati-dengan-sms-dan-panggilan-telefon-palsu-yang-meminta-pengesahan-transaksi-kad-kredit,[]
https://www.bnm.gov.my/-/malaysia-committed-to-internationally-agreed-tax-standards-clarifying-g20/oecd-progress-report,[]
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2009,['documents/20124/417227/i_en.pdf']
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-februari-2009,[]
https://www.bnm.gov.my/-/laporan-kestabilan-kewangan-dan-sistem-pembayaran-2008,['documents/20124/66551/fs2008.bm.pdf']
https://www.bnm.gov.my/-/laporan-tahunan-bank-negara-malaysia-2008,['documents/20124/66551/ar2008.bm.pdf']
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-mac-2009,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-charged-sunshine-empire-sdn-bhd-for-illegal-deposit-taking,[]
https://www.bnm.gov.my/-/bon-simpanan-merdeka-01/2009-telah-dilanggan-sepenuhnya,[]
https://www.bnm.gov.my/-/pelantikan-encik-bakarudin-bin-ishak-dan-dr.-sukhdave-singh-sebagai-penolong-gabenor,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-raids-walton-international-property-group-m-sdn-bhd,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-27-februari-2009,[]
https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-keempat-2008,['documents/20124/66551/Q4_bm.pdf']
https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2009,['documents/20124/417272/i_en.pdf']
https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-januari-2009,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-menandatangani-memorandum-persefahaman-dengan-perdagangan-dan-pelaburan-uk-untuk-menggalakkan-saling-kerjasama-dalam-kewangan-islam,[]
https://www.bnm.gov.my/-/pernyataan-dasar-monetari-12,[]
https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-13-februari-2009,[]
https://www.bnm.gov.my/-/people-s-bank-of-china-dan-bank-negara-malaysia-bersetuju-mewujudkan-pengaturan-swap,[]
https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-sambutan-ulang-tahun-ke-50-bank-negara-malaysia,[]
